Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,DGS10,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE,DCOILBRENTEU,VIXCLS,DAAA,DBAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS1,DCOILWTICO,DHHNGSP,EMVELECTGOVRN_interp,ECIWAG_interp,RSI,Volatility,SMA20,SMA50,OBV,Kalman,log_return
2020-01-30,0.34,-0.65,0.69,-0.45,-0.24,0.006,0.0982878,3283.66,0.0,1.57,3.709,1.1032,108.75,1.3106,9493.61,184.73,1.64,57.72,15.49,2.82,3.65,1.65318538,1.59,3.95,5.38,1.48,52.19,1.94,1.347957758665442,140.2071265511275,44.000709136854425,17.908515587482782,217.37999954223636,207.6393994140625,364269600,212.58792776650327,-0.0633356895628961
2020-01-31,-1.74,-0.5,-0.35,-0.45,-0.66,0.006,0.116518,3225.52,-0.04,1.51,3.735,1.1082,108.5,1.3195,9343.28,179.62,1.65,57.77,18.84,2.82,3.64,1.65636706,1.6,4.03,5.43,1.45,51.58,1.91,1.3403354960175362,140.21739330069187,36.68389886314041,21.52872653848584,216.98649978637692,207.729599609375,332909700,204.58387802587825,-0.0370448496754877
2020-02-03,0.84,0.36,-0.67,-0.69,-0.42,0.006,0.144375,3248.92,-0.03,1.54,3.693,1.1062,108.59,1.3006,9282.29,189.4,1.63,54.0,17.97,2.8,3.64,1.6472014,1.56,3.97,5.38,1.46,50.06,1.9,1.3174797261346485,140.24805500356538,39.90401954191461,23.20241728824459,216.7625,207.82699951171875,348405300,204.28863339415864,0.0112288731918671
2020-02-04,1.57,-0.15,-0.66,0.34,-0.16,0.006,0.134952,3297.59,0.04,1.61,3.79,1.1043,109.41,1.3029,9158.57,188.19,1.64,53.9,16.05,2.86,3.7,1.64165049,1.58,3.85,5.34,1.48,49.59,1.89,1.3098648088606286,140.25822938925006,47.0745555834572,23.719860695425325,216.6239997863769,208.07339965820316,368034200,208.44237977467415,0.0272467429014907
2020-02-05,0.97,0.75,1.47,0.96,0.66,0.006,0.116173,3334.69,0.09,1.66,3.796,1.1006,109.74,1.3,9623.44,204.04,1.66,55.36,15.15,2.9,3.73,1.62845912,1.61,3.75,5.27,1.49,50.87,1.89,1.302251727930081,140.26838068396478,47.41003881112221,24.208836214058067,216.47649993896485,208.3169998168945,380572400,209.6924092735514,0.0013335182128963
2020-02-06,0.27,-0.58,-0.84,-0.02,-0.4,0.006,0.088028,3345.78,0.08,1.65,3.77,1.0979,109.89,1.2935,9765.96,213.11,1.67,55.18,14.96,2.86,3.7,1.63541819,1.61,3.7,5.22,1.51,50.94,1.86,1.2946404833430043,140.27850888770962,48.34202012930201,24.685355813259093,216.25800018310548,208.5575997924805,391139900,210.56013061302136,0.0035158031338891
2020-02-07,-0.55,-0.83,-0.04,-0.21,-0.58,0.006,0.0505077,3327.71,0.03,1.59,3.846,1.095,109.81,1.2908,9804.98,223.22,1.66,54.53,15.47,2.77,3.64,1.6255814,1.61,3.75,5.21,1.49,50.34,1.93,1.2870310750993996,140.28861400048456,50.24127732876255,24.83845146772842,215.95950012207032,208.8083999633789,403382400,211.8868058286478,0.0069946676775679
2020-02-10,0.73,-0.17,-0.89,-0.11,-0.51,0.006,-0.118162,3352.09,-0.02,1.56,3.718,1.0916,109.77,1.2919,9854.5,223.1,1.66,53.39,15.04,2.77,3.62,1.63266183,1.62,3.75,5.19,1.45,49.59,1.85,1.2642138684294144,140.31879079298977,51.194425312745416,24.882618267025578,215.70950012207032,209.09019989013672,415238800,212.7662169267201,0.0034321279069489
2020-02-11,0.28,0.34,1.05,0.24,0.33,0.006,-0.192748,3357.75,0.02,1.59,3.782,1.0917,109.78,1.2945,10279.99,238.39,1.65,54.0,15.18,2.8,3.64,1.63164204,1.6,3.65,5.12,1.48,50.0,1.85,1.256611805559696,140.32880354188498,43.91055590624644,25.25442598139296,214.9735000610352,209.19399993896485,390208000,208.5863503469904,-0.0279375462684695
2020-02-12,0.66,0.15,-0.34,0.19,0.07,0.006,-0.276508,3379.45,0.04,1.62,3.702,1.0893,110.0,1.2978,10344.01,265.92,1.66,55.54,13.74,2.84,3.68,1.6304909200000002,1.64,3.59,5.09,1.49,51.13,1.91,1.249011579033449,140.33879319981034,48.69179532410223,25.21653749882131,214.5584999084473,209.3763998413086,404021700,210.21568914016123,0.0170837608216774
2020-02-13,-0.09,0.15,0.01,-0.13,-0.39,0.006,-0.369476,3373.94,0.02,1.61,3.755,1.0848,109.81,1.3051,10239.57,268.89,1.67,56.34,14.15,2.83,3.66,1.62642281,1.65,3.57,5.07,1.48,51.41,1.95,1.2414131888506734,140.34875976676574,51.65078893901393,24.498139593272867,214.15800018310543,209.64519989013672,419418300,212.4077186456232,0.0112292046517059
2020-02-14,0.15,-0.57,-0.66,-0.24,-0.3,0.006,-0.471688,3380.16,0.01,1.59,3.759,1.0839,109.77,1.3039,10380.0,286.8,1.66,57.37,13.68,2.79,3.63,1.62301934,1.64,3.56,5.03,1.49,52.03,1.93,1.2338166350113695,140.3587032427512,52.92827077349335,23.484054471506223,213.77849960327148,209.952399597168,430160000,213.73619498172727,0.0048675248469785
2020-02-18,-0.19,0.0,-0.65,-0.41,-0.68,0.006,-0.973432,3370.29,-0.03,1.55,3.684,1.0815,109.8,1.3017,10191.51,282.98,1.65,57.35,14.83,2.76,3.6,1.63215416,1.64,3.61,5.04,1.47,52.1,2.04,1.2034487830888694,140.39824623699394,57.17030604796986,22.533389464060637,213.5614997863769,210.33419952392575,445769200,216.78237901627136,0.0167604757344333
2020-02-19,0.6,0.19,0.04,0.18,-0.24,0.006,-1.12214,3386.15,-0.02,1.56,3.742,1.0794,111.17,1.2934,9591.54,257.27,1.65,59.72,14.38,2.79,3.61,1.63307831,1.65,3.57,5.02,1.47,53.31,2.01,1.1958614109669232,140.40807425812983,56.699086470069645,21.675318316134565,213.36399993896484,210.69679962158204,433634100,217.31280772726976,-0.0014243267932469
2020-02-20,-0.35,0.63,0.68,0.16,-0.04,0.006,-1.28025,3373.23,-0.06,1.52,3.655,1.0797,111.86,1.2877,9610.05,257.37,1.63,59.57,15.56,2.77,3.57,1.63046296,1.63,3.62,5.03,1.46,53.77,1.98,1.1882758751884488,140.4178791882958,52.3380446854158,20.458416429766142,213.02699966430663,210.967399597168,420524900,215.2643276939852,-0.0134702599755539
2020-02-21,-1.12,-0.05,-0.01,-0.18,0.37,0.006,-1.44783,3337.75,-0.1,1.46,3.72,1.0855,111.74,1.2966,9697.01,265.41,1.61,58.6,17.08,2.74,3.55,1.63182621,1.6,3.66,5.02,1.43,53.36,1.96,1.1806921757534454,140.42766102749184,46.51259465874938,19.62380006025728,212.5479995727539,211.14419952392575,406432600,211.45316833512064,-0.0207183661517161
2020-02-24,-3.39,0.15,0.01,-0.34,0.22,0.006,-2.00882,3225.89,-0.15,1.38,3.725,1.0857,110.56,1.2923,9668.08,265.99,1.59,56.71,25.03,2.72,3.51,1.63148738,1.57,4.03,5.31,1.35,51.36,1.94,1.1579520955092657,140.45686799926045,36.98192619607625,21.491734950621435,211.68699951171877,211.1411996459961,383352500,203.40770906622697,-0.0460533634502983
2020-02-25,-3.09,-0.36,-0.68,-0.64,-0.04,0.006,-2.2165,3128.21,-0.2,1.33,3.593,1.0868,110.23,1.3004,9301.01,245.2,1.53,55.29,27.85,2.71,3.52,1.62854639,1.52,4.18,5.4,1.3,49.78,1.93,1.150375741448149,140.46655747457683,33.861922515384094,24.87365098250524,210.78199996948243,211.0313998413086,361919000,198.4321614959809,-0.0198753524530658
2020-02-26,-0.53,-0.75,-1.2,-0.48,-0.18,0.006,-2.43479,3116.39,-0.2,1.33,3.585,1.0887,110.36,1.2921,8776.01,222.53,1.54,54.96,27.56,2.69,3.53,1.62412071,1.5,4.27,5.47,1.26,48.67,1.96,1.142801223730504,140.47622385892328,34.509649329632495,26.64634428633542,209.75250015258788,211.04039978027345,378443500,197.50854504840967,0.0021828710063668
2020-02-27,-4.22,0.72,0.05,-0.41,-0.01,0.006,-2.66376,2978.76,-0.15,1.3,3.658,1.0977,110.15,1.2876,8816.71,228.18,1.53,52.19,39.16,2.7,3.57,1.6259884,1.48,4.62,5.79,1.18,47.17,1.78,1.1352285423563302,140.48586715229985,29.177854970315398,28.98201096498383,208.07850036621093,210.9531997680664,356760900,191.69282844701544,-0.0385110104173503
2020-02-28,-0.78,0.1,-0.8,0.26,-0.51,0.006,-2.90352,2954.22,-0.14,1.13,3.581,1.1001,108.12,1.2778,8713.16,227.64,1.41,51.31,40.11,2.7,3.51,1.61931559,1.33,5.04,6.02,0.97,44.83,1.79,1.127657697325628,140.49548735470643,33.23375713026826,31.961381967183115,207.22550048828128,210.8441998291016,389329800,192.27538826639983,0.0142328874935965
2020-03-02,4.31,-1.91,-0.43,-0.53,0.43,0.006,-3.74042,3090.23,-0.03,1.1,3.499,1.1164,108.02,1.2791,8923.52,231.89,1.41,52.52,33.42,2.61,3.54,1.61610738,1.32,4.97,5.93,0.89,46.78,1.75,1.1049561802943508,140.52420941610674,38.74752245884592,33.02712627532219,206.9520004272461,210.80519989013672,414278800,195.3971354038933,0.0204167498299621
2020-03-03,-2.79,0.68,-0.63,-0.44,0.33,0.006,-4.12832,3003.37,0.07,1.02,3.603,1.1175,107.28,1.2827,8769.67,223.77,1.45,52.24,36.82,2.6,3.5,1.60586881,1.34,4.84,5.72,0.73,47.27,1.78,1.097392680637535,140.53373725463368,31.340496855740085,37.76478345503244,206.0370002746582,210.47299987792968,386294700,188.2706950204492,-0.055201955963647
2020-03-04,4.03,-1.22,-1.17,0.07,0.28,0.006,-4.57959,3130.12,0.3,1.02,3.528,1.113,107.34,1.2836,8765.0,224.9,1.46,51.86,31.99,2.55,3.49,1.12239651,1.34,4.75,5.58,0.59,46.78,1.83,1.0898310173241903,140.5432420021907,38.3967385900168,39.55596907076966,205.13349990844728,210.1869998168945,409357200,190.88623399374876,0.0310894638444404
2020-03-05,-3.38,-0.15,-1.4,-0.9,0.06,0.006,-5.0944,3023.94,0.3,0.92,3.524,1.1202,106.56,1.2939,9053.56,228.21,1.4,51.29,39.62,2.52,3.44,1.12018166,1.28,5.05,5.82,0.48,45.9,1.89,1.0822711903543178,140.5527236587778,34.15312911156347,42.88140872488015,203.88649978637696,209.76439971923827,390023800,186.60140901994671,-0.0349702493188731
2020-03-06,-1.78,-0.21,-1.49,0.69,0.35,0.006,-5.67296,2972.37,0.29,0.74,3.602,1.1319,105.31,1.301,9162.98,246.5,1.31,45.6,41.94,2.36,3.29,1.10666039,1.14,5.64,6.27,0.39,41.14,1.76,1.074713199727917,140.562182224395,31.809153675642875,46.69412175401362,202.3984992980957,209.26259979248047,365464200,182.4701171305301,-0.0222801871305604
2020-03-09,-7.79,-1.33,-4.76,0.07,0.46,0.006,-7.79093,2746.56,0.21,0.54,3.447,1.142,102.52,1.31,7945.03,203.59,0.99,35.33,54.46,2.46,3.47,1.11694878,0.8,6.68,7.17,0.31,31.05,1.74,1.052050245909542,140.590419375427,26.289492884923973,53.79503559724105,200.25699920654296,208.55019989013672,335515200,172.7478657229014,-0.0661411982101528
2020-03-10,4.74,-2.38,0.8,0.53,0.06,0.006,-8.62185,2882.23,0.32,0.76,3.66,1.1342,103.71,1.2933,7887.01,200.65,1.0,35.57,47.3,2.67,3.69,1.11526858,0.77,6.38,7.05,0.43,34.47,1.91,1.044499600657027,140.5997855771645,35.348126094684915,55.71083966404996,198.5134994506836,207.95820007324215,360033000,176.82722914263863,0.0499974836199589
2020-03-11,-5.05,-1.04,-0.8,0.02,0.09,0.006,-9.51532,2741.38,0.4,0.82,3.663,1.128,104.81,1.2887,7957.02,195.13,0.96,34.45,53.9,2.67,3.81,1.11229426,0.69,6.61,7.34,0.4,33.13,1.96,1.0369507917479834,140.6091286879321,31.530480475248112,60.235974053955374,196.66599960327147,207.2010000610352,339659100,171.8895216605897,-0.0456411720200087
2020-03-12,-9.63,-1.06,-1.17,-0.33,-0.16,0.006,-10.4717,2480.64,0.55,0.88,3.757,1.1081,105.67,1.2541,4980.0,111.04,0.92,31.02,75.47,2.94,4.08,1.11554111,0.63,7.42,8.15,0.39,31.56,1.82,1.0294038191824118,140.61844870772975,25.619611989557427,69.04432855919947,193.85149993896485,206.20220001220704,296392800,158.8320484386819,-0.0972093277917699
2020-03-13,8.96,-2.03,3.03,1.2,0.35,0.006,-11.4914,2711.02,0.66,0.94,3.741,1.1066,107.15,1.2406,5592.77,134.69,0.9,32.25,57.83,3.03,4.24,1.11291902,0.53,7.31,8.1,0.38,31.72,1.94,1.0218586829603111,140.6277456365575,38.139940316577096,69.57367091642419,191.7084999084473,205.50279998779297,331421400,167.4133010359712,0.0974442231624671
2020-03-16,-12.0,-0.82,-0.73,0.47,1.38,0.006,-14.819,2386.13,0.49,0.73,3.679,1.1139,105.64,1.2278,5074.2,111.97,0.73,27.98,82.69,2.88,4.11,0.23397727,0.3,8.38,8.96,0.29,28.96,1.89,0.9992342923548396,140.65549787722122,29.83695139733585,76.95010114205013,188.3,204.22739990234376,292301000,151.3696273407677,-0.153769058899515
2020-03-17,5.87,0.45,-0.6,-0.59,-0.21,0.006,-15.8657,2529.19,0.83,1.02,3.815,1.0971,107.41,1.2017,5361.77,116.59,0.63,27.97,75.91,3.4,4.51,0.28302,0.16,8.41,9.17,0.3,26.96,1.89,0.9916965015066256,140.6647024421693,32.074422647819205,79.0405500545391,184.88099975585936,203.04239990234376,326556600,149.9082076196237,0.0230860454016027
2020-03-18,-5.56,-4.55,-4.69,0.09,0.06,0.006,-16.8626,2398.1,1.16,1.18,3.697,1.0833,108.45,1.176,5426.71,119.15,0.63,22.79,76.45,3.92,4.99,0.25117258,0.16,9.04,9.98,0.21,20.48,1.73,0.9841605470018828,140.67388391614742,31.298992281411984,79.6752966125888,181.35449981689453,201.7295999145508,289003500,147.69826995155947,-0.0166006337013737
2020-03-19,1.31,5.72,0.82,-1.31,-1.69,0.006,-17.8102,2409.39,1.08,1.12,3.795,1.0699,110.08,1.1662,6219.99,137.43,0.5,23.98,72.0,3.86,5.13,0.25547524,0.14,9.82,10.62,0.2,25.09,1.68,0.9766264288406118,140.68304229915566,35.510240442301466,77.14440556164334,178.28199996948243,200.53100006103517,328865800,151.76983631058144,0.0411267791219633
2020-03-20,-4.15,0.23,-0.89,-0.95,-1.13,0.006,-18.7088,2304.92,0.87,0.92,3.862,1.0682,111.3,1.1743,6215.4,133.51,0.75,25.55,66.04,4.12,5.15,0.24152672,0.31,10.09,10.75,0.15,19.48,1.76,0.9690941470228124,140.692177591194,34.263823660013855,75.12176269397776,175.2595001220703,199.22119995117188,296297400,150.24079514771174,-0.0224536220986374
2020-03-23,-2.55,1.73,-3.29,0.33,-1.07,0.006,-21.094,2237.4,0.74,0.76,3.726,1.076,111.36,1.1492,6583.38,137.28,0.8,23.75,61.59,3.57,5.07,0.25183219,0.37,10.87,11.38,0.17,23.33,1.7,0.9465083196302434,140.7194449214894,33.65395651032209,74.86017281656075,172.62850036621094,197.81720001220705,266466600,148.6360841733305,-0.0109458811293155
2020-03-24,9.34,-0.29,2.37,0.47,0.17,0.006,-21.7602,2447.33,0.83,0.84,3.706,1.0794,111.44,1.1784,6742.21,138.68,0.97,24.5,61.67,3.44,5.03,0.23754352,0.55,10.55,11.13,0.25,21.03,1.73,0.93898338318633,140.728487849648,42.38123294078158,72.07710347418839,170.83899993896483,196.67559997558592,296907000,157.88893904547794,0.0833923446393894
2020-03-25,1.18,-0.21,1.91,-0.07,0.25,0.006,-22.3589,2475.56,0.88,0.88,3.651,1.0835,111.43,1.1763,6752.83,137.1,1.07,25.62,63.95,3.34,5.01,0.22356863,0.69,10.11,10.69,0.19,20.75,1.8,0.9314602830858884,140.73750768683675,40.26863357470691,68.87079131836487,168.78950042724608,195.3616000366211,261722700,156.6304305786659,-0.0300788083025967
2020-03-26,6.02,-0.51,1.09,-0.62,-0.01,0.006,-22.8905,2630.07,0.83,0.83,3.829,1.1025,109.45,1.214,6772.2,139.24,1.07,23.55,61.0,3.07,4.87,0.1982016999999999,0.72,9.29,9.82,0.13,16.6,1.73,0.923939019328918,140.74650443305552,44.70555051962974,66.23873494462924,167.46900024414063,194.24720001220703,288279500,161.6598443064457,0.0446325966872972
2020-03-27,-3.48,-1.1,-0.78,-1.11,0.77,0.006,-23.3553,2541.47,0.69,0.72,3.8,1.1059,108.16,1.236,6320.46,130.07,0.94,22.39,65.54,2.95,4.7,0.15762013,0.54,8.99,9.46,0.11,15.48,1.7,0.9164195919154196,140.7554780883044,41.64513489612644,62.67248519278371,165.68499984741212,192.96,263399600,158.0094596984507,-0.0409266079583699
2020-03-30,3.16,-0.76,-2.09,-0.28,-0.13,0.006,-24.4742,2626.65,0.58,0.7,3.808,1.1018,108.06,1.2392,6401.26,132.15,0.95,19.19,57.08,2.71,4.59,0.1566276999999999,0.57,8.82,9.24,0.14,14.1,1.65,0.8938723277357532,140.78226050823153,47.09919673795488,55.98227231871044,164.1604995727539,191.84359985351563,285914800,163.9615955717956,0.0567792322247645
2020-03-31,-1.44,1.53,-0.37,0.4,-0.05,0.006,-24.9219,2584.59,0.59,0.7,3.713,1.1016,107.53,1.2454,6434.73,133.29,0.87,14.85,53.54,2.73,4.63,0.18304813,0.49,8.77,9.2,0.17,20.51,1.71,0.8863602456961406,140.7911417996007,47.58872614302616,52.41444789957853,163.20599975585938,190.7367999267578,309591100,166.08923334405054,0.0051089884441951
2020-04-01,-4.5,-1.99,-1.39,0.21,0.22,0.0,-25.428,2470.5,0.53,0.62,3.725,1.0934,107.05,1.2394,6719.39,137.66,0.91,14.97,57.06,2.76,4.59,0.165341,0.56,9.11,9.53,0.16,20.28,1.69,0.87885,140.8,43.884302328597,45.431726949777385,161.59800033569337,189.5,290083500,161.22498284894846,-0.0441247849622695
2020-04-02,2.1,-0.97,-0.28,-0.24,0.81,0.0,-25.8313,2526.9,0.54,0.63,3.694,1.0862,107.85,1.238,6789.84,141.07,1.03,20.24,50.91,2.64,4.55,0.16470434,0.73,9.17,9.6,0.14,25.18,1.55,0.8713415906473307,140.80883510942937,43.17549768874439,39.99631609408687,160.2490005493164,188.23739990234372,269197200,158.9499962592054,-0.0088738656144196
2020-04-03,-1.64,-1.38,-1.18,-0.23,0.37,0.0,-26.1319,2488.65,0.52,0.62,3.859,1.0797,108.53,1.2228,6727.99,141.15,1.08,24.33,46.8,2.63,4.54,0.14690265,0.78,9.43,9.84,0.15,28.36,1.5,0.8638350176381331,140.81764712788882,41.14035322596943,35.39389735677685,158.90350036621095,186.92579986572267,243213900,155.37445614752994,-0.0256761541170896
2020-04-06,7.06,1.17,0.31,1.29,-0.8,0.0,-26.4843,2663.68,0.52,0.67,3.735,1.0808,109.11,1.2298,7320.07,171.01,1.14,22.58,45.24,2.63,4.58,0.15571753,0.85,9.26,9.74,0.2,26.21,1.64,0.8413263166713694,140.84394463744763,48.5462109730146,34.6065893412582,158.70600051879882,185.87799987792968,271667500,163.00192968669745,0.0711525789005326
2020-04-07,-0.11,0.11,2.08,0.9,-0.34,0.0,-26.5061,2659.41,0.61,0.75,3.72,1.0886,108.97,1.2343,7204.58,164.64,1.17,22.1,46.7,2.55,4.54,0.16024027,0.86,8.88,9.39,0.2,23.54,1.83,0.8338270890360578,140.85266429202738,50.48182966825132,31.183439494349614,158.23800048828124,184.95720001220704,303079400,167.3705858860978,0.0196190199073449
2020-04-08,3.4,0.84,1.29,0.46,-0.09,0.0,-26.4909,2749.98,0.55,0.77,3.795,1.0864,108.7,1.2394,7343.65,172.75,1.19,25.22,43.35,2.56,4.52,0.13896341,0.87,8.81,9.33,0.23,24.97,1.86,0.8263296977442178,140.86136085563726,53.60490038723693,32.59435694860474,158.44000015258788,184.08700012207032,324743600,172.54980273901816,0.0317708919103224
2020-04-09,1.59,2.43,3.16,-0.88,-0.06,0.0,-26.4387,2789.82,0.48,0.73,3.585,1.0931,108.38,1.2458,7294.69,169.8,1.23,20.23,41.67,2.46,4.34,0.14979381,0.9,7.96,8.42,0.25,22.9,1.74,0.8188341427958497,140.87003432827717,54.12516384099632,35.45505203768033,159.47600021362305,183.1262002563477,348277900,174.52886622893396,0.0052079189385158
2020-04-13,-0.92,-1.45,-2.41,-0.49,0.03,0.0,-25.8346,2761.63,0.5,0.76,3.685,1.0906,107.59,1.2518,6871.0,157.36,1.26,,41.17,2.35,4.17,0.15562281,0.94,7.7,8.19,0.27,22.36,1.86,0.7888702864370917,140.9044973091377,53.83936359346887,36.74888722166685,159.70149993896484,182.4314001464844,328922500,174.72460408340913,-0.0022858982475473
2020-04-14,3.02,-0.72,-3.16,0.26,-0.33,0.0,-25.5459,2846.06,0.56,0.76,3.642,1.0971,107.08,1.2617,6865.72,157.95,1.29,21.74,37.76,2.23,4.12,0.15579352,0.94,7.35,7.83,0.25,20.15,1.76,0.7813839132060811,140.913055326928,55.95570216341025,37.84194185433847,161.30950012207032,181.9566000366211,349934300,177.30723207056062,0.0191529254829237
2020-04-15,-2.15,-1.95,-2.55,-0.4,-0.22,0.0,-25.1943,2783.36,0.49,0.63,3.497,1.0909,107.42,1.2523,6576.76,151.38,1.19,19.8,40.84,2.37,3.96,0.16225379,0.87,7.64,8.03,0.19,19.96,1.68,0.773899376318542,140.92159025374846,54.99174364222344,38.53265221801621,162.6870002746582,181.41220001220705,332511300,177.05444768382557,-0.006757906837979
2020-04-16,0.62,-0.8,-2.97,-0.29,-0.3,0.0,-24.7795,2799.55,0.47,0.61,3.517,1.084,107.72,1.2433,7123.29,172.87,1.03,18.69,40.11,2.31,3.89,0.15844828,0.7,7.58,7.98,0.17,19.82,1.59,0.7664166757744746,140.93010208959896,54.38634472133735,37.41313200946007,164.15149993896483,180.74059997558595,308918100,176.45144290385895,-0.0040767918885124
2020-04-17,2.72,1.51,2.77,-0.15,-0.02,0.0,-24.3015,2874.56,0.53,0.65,3.613,1.0883,107.52,1.2503,7055.22,171.85,1.01,19.75,38.15,2.41,3.92,0.15292383,0.67,7.31,7.73,0.16,18.31,1.71,0.7597431158901896,140.9385908344795,56.52672033457228,38.17623447580223,165.4569999694824,180.12320007324217,329892900,178.54171751636156,0.0168222788725402
2020-04-20,-1.56,0.39,-0.91,-1.75,-0.39,0.0,-22.4902,2823.16,0.51,0.63,3.584,1.0874,107.69,1.2467,6832.57,170.16,0.94,17.36,43.83,2.36,3.91,0.1573221,0.56,7.52,7.92,0.15,-36.98,1.78,0.7494211060938947,140.9639185233017,55.58725014167035,36.847867057835,166.88250045776368,179.47100006103517,313782200,178.31555763571362,-0.0055947330070809
2020-04-21,-3.08,0.93,0.16,0.27,0.41,0.0,-21.7654,2736.56,0.47,0.58,3.564,1.0854,107.69,1.2266,6845.0,170.63,0.96,9.12,45.41,2.33,3.87,0.16484053,0.58,7.9,8.28,0.17,8.91,1.92,0.7492133261139828,140.9723149043026,49.05490109134045,32.66811133474272,168.0175003051758,178.64040008544922,288931700,172.68198390637687,-0.0426376883359336
2020-04-22,2.31,-0.88,-1.64,0.1,0.04,0.0,-20.9804,2799.31,0.51,0.63,3.579,1.0829,107.81,1.2332,7143.99,183.3,1.06,13.77,41.98,2.36,3.93,0.16142388,0.69,7.85,8.26,0.16,13.64,1.9,0.7506219911101647,140.9806881943336,57.377940568294406,34.23699470768696,169.08250045776367,178.0248001098633,322173700,179.87654604252268,0.0650506604769207
2020-04-23,0.13,1.26,0.54,0.54,-0.24,0.0,-20.1349,2797.8,0.5,0.61,3.742,1.0815,107.65,1.2369,7479.06,185.31,1.05,15.06,41.38,2.25,3.87,0.15773865,0.67,7.87,8.28,0.17,15.06,1.86,0.7536471010824397,140.98903839339465,59.16169867965027,34.81629212479061,170.52850036621095,177.5836001586914,343600300,183.81447868344708,0.0155143476773074
2020-04-24,1.44,0.23,-0.13,-0.18,0.15,0.0,-19.2285,2836.74,0.48,0.6,3.549,1.0798,107.44,1.2335,7514.64,187.55,1.11,15.87,35.93,2.3,3.85,0.16084906,0.72,8.03,8.43,0.18,15.99,1.81,0.758288656030808,140.9973655014858,62.12085403540198,38.0493256319391,171.86500091552733,177.16980041503905,372392300,188.50355138195388,0.0263341565209363
2020-04-27,1.73,2.15,2.71,-0.13,0.14,0.0,-16.1357,2878.48,0.55,0.67,3.573,1.0829,107.22,1.2421,7773.0,196.59,1.17,15.17,33.29,2.39,3.91,0.15955939,0.78,8.01,8.45,0.17,12.17,1.68,0.781911990732473,141.02220827993972,59.69733239105087,37.73307400182006,173.4005012512207,176.6570004272461,343194500,187.75130074785108,-0.0136136184866028
2020-04-28,-0.45,1.72,2.85,1.35,0.74,0.0,-14.9726,2863.39,0.51,0.62,3.54,1.0836,106.83,1.2438,7774.39,197.49,1.14,15.6,33.57,2.35,3.87,0.15821355,0.76,8.02,8.42,0.16,12.4,1.8,0.7930193255852148,141.03044302415117,55.530520538079294,37.95017388503834,174.24850158691407,176.03160064697266,321463500,184.12231984252003,-0.024784596801258
2020-04-29,2.92,2.31,2.0,1.23,-0.86,0.0,-13.742,2939.51,0.53,0.63,3.585,1.0853,106.67,1.2429,8789.1,215.27,1.14,17.86,31.23,2.38,3.87,0.15005587,0.78,7.87,8.28,0.18,15.04,1.73,0.8057431054140498,141.03865467739274,62.46436547012095,41.03600706651707,175.61800155639648,175.55940063476564,367418000,191.6689395324981,0.0598428251885763
2020-04-30,-1.18,-2.05,-1.69,0.64,-0.03,0.0,-12.4433,2912.43,0.55,0.64,3.561,1.0934,106.94,1.2602,8652.3,206.88,1.07,18.11,34.15,2.38,3.87,0.1496558,0.72,7.63,8.04,0.16,19.23,1.63,0.8200833302189782,141.04684323966435,67.54669233652047,45.54527701489616,177.87350158691407,175.3038006591797,413648100,201.4443742864836,0.0527573024517131
